ts,CH2,CH3,CH4
20251110_180646,0.6425236442639194,-5.15415010500915,-6.49286953198904
20251110_180757,1.4323465956298813,7.416325529234014,9.612401665784585
20251110_180934,-1.3225509510344242,-5.761223199052559,-6.462919997884345
20251110_181045,-0.4994580573037497,-5.6266148563500495,-7.325657902656538
20251110_181156,-1.469656813839491,-8.456430153845657,-8.334174826624999
20251110_181307,0.07813810780637553,3.96750870821242,5.821142110372263
20251110_181418,2.44532431253635,6.2484034435391145,7.734481221032875
20251110_181529,-3.1319577998320356,-7.14421693212523,-7.994738071026855
20251110_181640,-2.129999180407935,-5.42536255377364,-7.926823168663095
20251110_181751,-0.56727945613731,-4.818074019163947,-6.797102737436336
20251110_181902,-0.9051508028118374,-3.49897216462535,-5.369512078322216
20251110_182013,-0.6822359287914215,-6.64910887714621,-7.078962019738354
20251110_182124,1.5271054378030564,7.577069358639778,7.969561325612767
20251110_182235,-0.8346761068412338,-6.645814750061451,-8.130072650207824
20251110_182346,1.5628557619449475,6.1385754435526385,6.533456740493563
20251110_182457,2.8008267953297077,7.3340781100687,8.573111699096911
20251110_182608,0.6929693965783428,-4.735704177309558,-6.194299268051893
20251110_182719,1.4287688485409482,6.536818378719308,7.02188046804329
20251110_182830,-0.17359537490100643,6.466041345416647,8.801377947294446
20251110_182941,2.0038428837489657,8.342551712753844,8.391955653310683
20251110_183052,-0.8892752118113204,-5.333204604771032,-6.778324972261317
20251110_183203,-1.3283399194295091,-8.16875339539701,-8.639870843074277
20251110_183314,-0.06633012702882277,-5.880273885212374,-7.0345953785384445
20251110_183425,-1.003843024430572,-5.768901586509794,-7.843123384084818
20251110_183536,1.5091139595943637,-4.494450569122693,-6.253546651249239
20251110_183647,0.2552101077407176,6.585343453567369,7.660813901320741
20251110_183758,-0.548570947044543,-5.216406270597782,-7.103494272225548
20251110_183909,-1.3873473768268219,-5.537025023665188,-7.162807585570477
20251110_184020,0.7162378636830836,7.594717176163633,9.15630153916817
20251110_184131,0.052744203343427574,-6.1658505326605075,-9.17940634475749
20251110_184242,-0.6066189072453976,-6.6917914419830575,-6.641105678728282
20251110_184353,-1.5371004672225688,-6.711777809749228,-7.0101580274118245
20251110_184504,0.5672750771045371,5.631686173866567,6.380762468309854
20251110_184615,2.9873781249244207,8.514766559235577,9.154913721058733
20251110_184726,-1.3162593191017289,-6.500109040936666,-7.132761436332247
20251110_184837,-0.8654246798882888,-6.926673351424641,-6.717215765149419
20251110_184948,-0.870900199934304,5.543652888952374,6.684421852210917
20251110_185059,-0.6404052745251976,-5.675667498060316,-6.979819867830332
20251110_185210,-2.26896767221294,-7.649829681553983,-8.777137919584135
20251110_185321,-1.5062484925513275,-6.789864817200022,-9.07870069116735
20251110_185432,0.572335119250215,-5.618664184152936,-5.963936576518603
20251110_185543,-0.39681836129298564,-5.0496586434376365,-6.843365481299732
20251110_185654,-2.5658551077092704,-6.908510427199778,-7.920195042621441
20251110_185805,-0.18350519147045358,-4.6639885214986005,-5.31988367925583
20251110_185916,0.37485126793014084,-5.813956481082153,-9.026021026470957
20251110_190027,-1.0726972267430026,-6.823447590506909,-5.920402130167444
20251110_190138,1.8720111812904447,-4.088605826424431,-5.305336566145101
20251110_190249,-1.8373396463405667,-6.779633254799386,-8.230936233805178
20251110_190400,0.10934066392850439,6.414505853897418,6.436902018423524
20251110_190511,2.0719754460878788,7.0812689188492515,7.7746333615460665
20251110_190622,0.5282528067936112,6.606220153912701,6.450618898157556
20251110_190733,-0.23181227592774964,-6.843518035022321,-6.896027343357792
20251110_190844,-1.1938059758511432,-4.558027322929102,-6.982720404580667
20251110_190955,0.21848464749385854,-4.178534905627068,-5.807968378514404
20251110_191106,1.7104616295112716,6.700063717308981,9.898307027762634
20251110_191217,-0.592483035958204,-4.908609693708805,-5.357888341817486
20251110_191328,-0.47541662124315315,-4.639060120878802,-5.663447074334368
20251110_191439,-0.20824036538198154,-5.807140038282857,-6.276941594145064
20251110_191550,-0.9620300429330001,-7.130916636454854,-8.038500864510722
20251110_191701,1.5042908836207471,6.7777623671700935,6.643516154492547
20251110_191812,-1.2009527596704224,-5.280012056109398,-7.319307932283792
20251110_191923,0.778336300652351,5.547029553557674,7.101779875299923
20251110_192034,-1.0137119096972174,-6.76679725353109,-7.454447808028488
20251110_192145,-0.4695335332592348,-7.817203115813926,-8.794531324603037
20251110_192256,1.041952091296481,-3.239935758607773,-5.703785926207071
20251110_192407,-0.7910900753354058,-7.149018910768968,-8.214897780426694
20251110_192518,-1.4799524398128754,-7.80679004366814,-9.479876876020343
20251110_192629,1.455351821957336,8.326217710238362,7.821062452066445
20251110_192740,1.24304581657373,7.407604873693283,7.260560479904692
20251110_192851,-0.24339730034423895,5.082213184844817,6.370304394178728
20251110_193002,1.8718441247384916,6.058520679956414,8.222131212247715
20251110_193113,0.7591587143603369,6.75319983353209,7.0891618016203175
20251110_193224,0.06171898640057111,-6.672982904071793,-5.812245942140579
20251110_193334,1.38802204962503,7.9304853911077835,7.424489237054003
20251110_193445,1.7311135267339313,5.469868062311229,7.839389678296412
20251110_193557,-2.2134761072533613,-6.637094612618562,-6.780963796699981
20251110_193708,-0.8206922131048486,-6.408094262912376,-6.547833769009962
20251110_193819,0.642282248481561,-5.526580320988665,-5.562514957069502
20251110_193929,-0.9212344246144825,-4.866371358205637,-5.830322473125709
20251110_194041,0.282111231349282,-6.068867231496434,-6.95697134922598
20251110_194151,-0.5218667353540054,-7.300457055381604,-5.1802854069013655
20251110_194303,1.115544628813365,-6.108604877858412,-6.894781255788225
20251110_194413,1.6744612290655492,6.509215972556451,8.092649011928934
20251110_194524,0.7695501809757417,-5.231455810454487,-6.6860311387114795
20251110_194635,0.8501646051494937,7.790558253662789,6.175584935669231
20251110_194746,2.32273923414629,7.184294891987787,9.659878543788782
20251110_194858,1.1305410341377409,-5.627895017279703,-7.026285585086049
20251110_195009,-0.37536970702488687,-5.754547593448745,-7.753911575669617
20251110_195119,0.9503241384877381,7.021984181617259,8.113729021340292
20251110_195230,0.6221981421863039,4.66527729894287,6.732069247015593
20251110_195341,-1.9018056004672703,-6.590102381385153,-7.811406579333695
20251110_195452,-2.4624377807481284,-6.6311593566545115,-7.884392302761625
20251110_195603,-3.0257018120779495,-8.280175059305957,-9.122645879273648
20251110_195714,0.11641961314320257,5.603205567503646,7.807524625431515
20251110_195825,1.2975075259157065,6.978206836676845,7.3298941549528225
20251110_195936,0.895462130095414,6.76809153185002,6.9660200991012875
20251110_200047,-0.8408512502063284,-5.459465928976488,-6.254726494958636
20251110_200158,-0.3826061546814307,-6.103433123673784,-6.774198363087207
20251110_200309,-0.04826926620208074,7.074814944296197,6.318987997648203
20251110_200420,-2.3902846224914525,-7.194370740502733,-9.560038213771493
20251110_200531,1.5438133727036127,5.243757013359424,7.136479390453159
20251110_200642,1.7510774774128117,8.357299223007209,9.188745048798411
